NAME	Memory CD4 T	B	CD14+ Mono	NK	CD8 T	Naive CD4 T	FCGR3A+ Mono	DC	Platelet
TSC22D1	1	1	1	1	1	1	1	1	605.945904901755
TSEN34	1	1	19.6079974107366	1	1	1	1	16.0412537993258	9.68250003401435
TSEN54	1	1	1	63.6841275041685	54.030187669948	1	1	1	1
TSG101	37.8040509064191	1	1	1	43.7937837406223	1	33.2698333187894	33.7605692047	1
TSNAX	36.5076237479257	1	1	43.6475628748834	57.8753672612227	1	26.031250727722	21.2884511094879	1
TSPAN13	1	490.73469402183	1	1	1	1	1	148.189727262125	1
TSPAN2	1	1	1	62.0849072465774	1	1	1	1	1
TSPAN3	1	47.5442165848289	1	1	1	1	1	1	1
TSPAN32	1	1	1	57.2967006981909	36.6820690287603	1	21.9820801672596	42.6127737574776	1
TSPAN33	1	1	1	1	1	1	1	1	83.326772159479
TSPYL1	73.3397135445233	79.6083610739661	1	1	1	72.0416166571893	1	1	19.6413599365508
TSPYL4	1	1	1	1	1	1	1	24.7047999155905	1
TSSC4	1	1	1	51.3339505700557	1	1	17.5794636266485	16.8427142702832	1
TSTA3	34.5448707718805	1	1	1	1	1	18.7682875540885	1	1
TSTD1	277.364129085395	362.081758746684	1	253.823205421571	182.200922359235	237.66682708783	69.7734904017937	32.908690551663	1
TTC1	107.238578732581	118.811547090539	48.8191474909631	127.9466976022	96.972980105512	222.820923084234	42.1042919021758	69.9984672483582	1
TTC3	1	1	1	1	1	17.9249664544678	1	9.21887615865646	1
TTC38	1	1	1	420.909257223117	64.5671072504873	1	1	1	1
TTC39C	64.1984543598483	1	1	1	30.4187229446022	48.5937043990086	1	18.7944737490097	1
TTYH3	1	1	1	1	1	1	17.8699590755449	1	1
TUBA1C	1	1	1	1	1	1	1	23.8431283021541	251.302912630061
TUBA4A	152.449406369184	66.9422118903216	37.9849890178472	73.4666855478509	168.785204584202	104.500548754813	53.2020894894597	1	1761.71617242248
TUBB1	1	1	1	1	1	1	1	1	4626.95089428522
TUBB2A	1	1	1	1	1	1	1	1	270.770247060914
TUBB4B	111.555917422272	1	48.2289419571503	88.3014770248577	121.56533361121	64.7234866273553	85.5609194379763	79.5191044003251	209.820403032137
TXK	1	1	1	106.104805591754	1	52.3003704245364	1	1	1
TXNDC11	1	1	1	1	1	1	1	27.5694535570515	1
TXNDC17	1	1	53.3681298130572	54.6253820271403	1	1	43.0267369322682	40.2062801540003	1
TXNDC9	48.6518309237821	1	1	1	1	1	1	30.4005185962435	1
TYMP	62.9458191186279	70.4457132097812	874.333585973234	125.987180390709	50.9465208844978	45.4849583030656	776.76516688532	483.589373682154	98.1529724308612
TYROBP	96.6379365696725	113.87674053204	6697.46078917064	3549.03116848769	314.32245722624	119.904979033407	5673.38409518227	2770.13553463347	604.447879658307
U2AF1L4	21.9146339269594	1	1	1	1	1	1	14.9926676731197	1
UBA2	41.5488024868655	59.8357667483225	1	88.856301142754	1	42.5468199909355	1	1	1
UBA3	41.816898532789	1	1	1	1	1	29.4902316457651	25.8304157338259	39.395365026943
UBA7	1	1	1	1	1	1	1	1	36.6126502748726
UBAC1	1	1	1	1	1	1	31.4900915596752	1	1
UBAC2	62.5689374858945	1	1	47.486227309514	50.6280005088357	84.3766873557225	24.5840300783733	27.1734193118314	229.489364749458
UBALD2	129.218772691345	1	64.3350262823965	151.864268903318	1	149.961823130458	1	98.6324363536829	71.3376745051577
UBE2D1	1	1	89.0045463471883	1	1	1	57.3823681457153	38.3495672143943	1
UBE2E1	48.6038906287356	56.7912517557162	37.9710803400172	1	1	1	39.2712218828285	32.0957317118725	1
UBE2E2	1	1	1	1	1	1	32.5920375582177	45.9609299480918	1
UBE2G1	34.286268710834	43.3318560056537	1	38.1165064106718	54.9582210784017	1	1	27.545200417489	1
UBE2J1	1	114.019739577338	62.3761684520877	1	1	1	85.6264388487443	103.321233529057	49.4672137287049
UBE2J2	1	1	1	25.5169467808792	27.2664931827863	1	1	15.2163880243801	1
UBE2R2	1	1	66.5505876502367	1	1	1	59.8656357929854	37.0803234687803	1
UBE2S	1	1	1	1	1	1	1	44.5386380167537	1
UBE2V2	27.0960497605151	25.1942488115804	1	28.9801186058597	1	1	1	22.2033872084712	1
UBL3	60.5512504783874	1	1	1	1	1	1	1	1
UBL4A	1	1	1	1	1	1	1	1	130.247337543767
UBL7	53.1020359213965	88.3663005789264	1	1	1	1	51.1482880969691	153.505643362057	1
UBQLN2	70.9123902711276	1	1	67.9358776287826	1	1	1	1	1
UBXN11	1	1	37.4560173405457	1	1	1	24.9221896104347	1	107.414113629068
UBXN4	71.9019691646927	287.419455818157	49.8145448213569	101.042831108109	80.3528976667638	63.1100030699464	48.2930383870458	45.9878451897912	1
UCHL3	60.3217928889415	1	1	1	1	1	87.4044357071424	146.705781502991	1
UFL1	1	1	1	1	1	1	1	22.6495042272201	1
UFM1	36.4298331272643	1	1	1	1	1	1	44.9400940552629	1
UGP2	38.2747526743983	32.776892099442	1	42.4633983450778	35.1729742732658	36.8987208630844	1	29.316762778951	1
UIMC1	1	1	1	1	1	1	1	1	61.576634097373
UNC119	1	1	1	1	1	1	54.7898162405167	35.3967303408084	1
UNC45A	1	1	1	1	1	1	1	1	107.425290301356
UNC50	1	1	1	116.649124106865	1	1	38.1025627195805	1	1
UNC93B1	1	1	44.8116920605643	1	1	1	72.8210304927473	78.3757974816431	1
UPF3A	47.626508561574	111.297164865902	1	1	41.7780117627266	1	1	37.738343935539	23.4154602869834
UPF3B	1	1	1	87.8936484344421	1	1	1	100.079616334078	1
UPK3A	1	1	1	1	1	1	1	211.282671406365	1
UPP1	45.4079648758973	1	35.8735622695058	72.1813549658655	64.626283795081	1	44.2862670171984	1	1
UQCC2	1	1	1	1	1	1	29.4830569431811	39.1987243872856	1
UQCRB	1	1	18.6011765831651	1	1	1	22.3432188162895	12.2083114347569	1
UQCRC1	47.9976320050004	1	93.8618197757126	74.9730964528459	91.184526144479	1	108.484308394198	89.0332796742838	11.300907649852
URI1	1	1	1	31.1869476136936	42.0189964017941	1	1	1	1
USE1	50.2362990549767	122.03082216501	1	70.8118123261691	84.6946668468114	58.5462900415798	27.2371453851437	43.1968471388056	1
USF2	1	32.7316168725118	1	1	1	1	1	30.2417879396841	193.755460498353
USP1	1	1	1	1	1	1	1	28.0859771147922	1
USP10	42.2882202528992	1	1	1	1	1	1	1	64.5683425429729
USP15	20.460638267686	27.7122150154209	1	1	1	1	1	19.7769137691359	1
USP16	33.6441034230036	36.8182865810004	1	1	45.6359549698064	42.6642155834776	18.9468696813601	36.2730551662929	1
USP33	1	1	1	1	1	1	1	30.1620222168018	1
UTP18	1	1	1	1	1	1	1	50.2107335936468	1
UTP3	1	1	1	87.380155729526	1	1	1	1	1
UTRN	1	1	1	1	1	1	23.9680897907942	10.6881501026818	1
UVRAG	1	1	1	1	1	1	1	27.3948248969121	1
UXS1	38.1712735832549	1	1	1	1	1	1	1	18.2222601583423
VAMP3	1	1	62.4493074157872	1	1	1	73.5851608638118	75.2038074765892	1
VAMP7	1	1	1	77.4272228036782	1	1	1	50.1734913075086	17.5292357142966
VAV1	1	1	1	1	1	1	33.7256011501768	1	1
VBP1	35.8229489532826	45.6955823437861	1	34.8074503667959	31.9839364056908	1	1	45.8282037874164	1
VCAN	1	1	28.761421244022	1	1	1	1	1	1
VCL	1	1	1	1	1	1	1	25.0507903255214	34.3519461870929
VIM.AS1	1	120.645106230632	69.1648844998615	1	109.290931268878	1	51.6165696382207	118.870261297307	1
VMA21	1	1	58.6674108612007	51.4390734938007	1	1	64.4948084631085	1	1
VMO1	1	1	1	1	1	1	174.450933851323	1	1
VMP1	1	1	21.8374472644185	1	1	1	55.6100666998805	20.589138414839	1
VPREB3	1	1978.69400279739	1	1	1	1	1	1	1
VPS25	1	1	1	319.372523172172	1	1	50.925221943802	88.9708208779338	1
VPS26A	1	1	1	51.1335267513945	1	1	1	21.3256916920759	1
VPS26B	1	1	1	31.4558287620469	1	1	1	1	1
VPS37B	1	1	1	36.2332465878014	1	1	1	1	9.91217641232791
VPS4A	33.6861210387595	1	1	1	46.7497492937044	1	1	23.3252348940426	1
VPS4B	1	1	1	65.7559285730791	46.9768510245588	1	1	1	1
VPS51	27.0172326920509	1	1	35.0219061296275	1	35.5857551339531	17.1112203504003	34.3739448597345	1
VPS72	1	1	1	40.8856116505075	1	1	1	39.0839156797105	1
VSTM1	1	1	217.364240702092	1	1	1	141.909849448991	1	1
VTI1B	29.6871321897267	1	31.6010026762959	48.0759676735299	38.2598106421071	1	27.3603016993535	21.4348549221678	70.5473665048345
WARS	1	1	26.9461714063513	1	1	1	82.3241925334801	10.9942855699168	1
WBP11	1	62.4352593794534	1	1	82.4468686245027	55.2483864013168	1	1	1
WBP2	17.0448651326639	31.0659909696756	16.35894064001	1	24.4044955681798	1	25.354574983244	15.0084708039424	146.900367822002
WDR1	54.4478561509069	28.4497622859113	36.2000934556104	123.370278031178	65.6963848140803	45.5064454834357	60.0792697560842	59.0554468213698	280.239314157222
WDR18	1	1	1	1	1	1	1	25.553179774552	1
WDR33	1	1	1	22.5214571089916	22.8252077171262	1	1	12.6529928298224	1
WDR54	1	1	1	1	50.2074439415841	1	1	1	1
WDR74	1	40.624904578181	1	1	1	1	17.6248858363681	53.241836663832	1
WDR77	1	1	1	1	1	1	1	75.6075176204996	1
WDR82	1	1	1	1	1	1	1	23.4539659319906	1
WHAMM	1	1	1	89.0982840391789	1	1	1	42.8260495736306	1
WHSC1L1	20.7487377867912	35.2654004513483	1	18.2689322206673	1	20.7905378234951	1	1	1
WIBG	43.3307348883035	1	1	1	1	1	1	1	12.0243888996466
WIPI1	1	1	1	1	1	1	21.3560937409617	1	59.5573591744234
X1.Mar.1	1	46.6653372708257	1	1	1	1	1	1	1
X1.Sep	121.502774657412	78.993000407888	1	92.5981919426087	102.566435155436	104.718288179205	1	19.2509011740572	1
X2.Mar.1	1	1	1	1	1	1	38.8020788647265	38.4741344018659	565.290599687462
X5.Mar	1	1	1	46.7665626492099	1	1	25.4176239317948	1	1
X5.Sep	1	1	1	1	1	1	1	1	292.648366831166
X7.Mar	34.796142372758	1	1	1	31.5493658043317	1	13.9697579157277	1	1
XCL1	1	1	1	698.939485078108	320.408730758033	1	1	1	1
XCL2	1	1	1	4059.37790057256	1144.32325211263	1	1	1	1
XPA	92.7057215247951	125.985849101973	1	158.749398650288	1	1	1	76.7003102315846	1
XPNPEP1	1	1	1	1	1	1	1	1	173.912076643221
XRCC1	1	1	1	1	1	1	1	24.9809541163164	1
XXbac.B135H6.15	1	1	1	1	1	1	130.381549128348	1	1
XXbac.BPG299F13.17	111.02904744154	161.879794755511	1	150.838778977758	124.490496874404	216.92618615896	1	36.3785704845464	1
YARS	1	1	1	36.7902536692551	1	1	1	1	1
YBEY	55.8298430141194	1	1	1	1	1	1	1	1
YBX3	1	50.1085580034183	31.0409009426772	1	1	1	18.9990807462128	19.5590959417693	1
YDJC	33.1309976558222	1	1	1	1	1	1	30.0460981796108	1
YEATS4	65.526504398061	1	1	1	1	1	1	1	1
YIF1A	1	1	35.3274914532806	50.9583518434021	1	1	49.9512583170969	55.4340768820175	1
YIF1B	1	1	1	1	1	1	1	64.3361794905566	51.5529654593281
YIPF4	1	1	1	36.0589149685872	1	1	1	19.0233397040823	1
YPEL1	1	1	1	53.7417897398416	1	1	1	1	1
YRDC	70.7337679049939	1	1	1	1	1	1	1	1
YTHDF2	39.4872972514383	35.2953261810028	1	61.2967016731353	92.6241055863733	51.7763736046608	1	43.0498549072525	1
YWHAE	28.8436454752395	1	34.6993211742703	42.619165742039	1	1	41.896086912113	46.0744302847608	1
YWHAH	125.159616744748	68.3246784953333	98.3155531722037	64.6388476053675	123.077905532662	69.0464031717641	135.094865549634	177.600823357749	868.783634730019
ZAP70	50.5965340626157	1	1	200.578082708603	138.59422553024	40.8339109254414	1	1	1
ZBP1	1	1	1	32.8159869716053	1	1	1	23.0217769665422	1
ZBTB16	1	1	1	47.0092859210107	1	1	1	1	1
ZBTB7A	1	1	27.4549649891995	56.2505028980012	1	1	28.0364274548748	40.7148443983617	1
ZBTB8OS	1	1	1	48.3539966412919	1	1	1	1	1
ZC3HAV1	27.6348088667004	1	1	1	28.1074025195232	1	1	19.9264924040559	18.5192655681673
ZCCHC17	1	1	1	173.767061375346	1	1	1	1	20.5896250105785
ZCCHC7	1	70.6133482924855	1	1	1	1	1	35.0970259635876	1
ZDHHC1	1	1	1	1	1	1	43.2417389940311	1	1
ZDHHC24	1	1	1	56.8876171524367	1	1	1	45.5804957860878	1
ZDHHC6	1	1	1	58.335760308433	1	1	1	1	1
ZDHHC7	1	1	1	1	1	1	23.6396960666024	1	1
ZFAND1	20.1673340586059	1	1	1	1	26.4754265004155	1	1	13.6878232931469
ZFAND2A	1	1	1	1	1	1	1	1	133.662106685743
ZFAND2B	24.3782354854525	1	1	1	1	1	1	1	1
ZFP36L2	1087.5244702849	473.818183341426	436.981444807966	502.322357047772	1054.38450477321	1103.10179300919	348.715206760606	380.352091754219	1
ZMAT5	1	1	1	1	1	1	39.0334050973239	46.5319590245417	1
ZNF207	13.7256939620365	26.071684101285	1	23.3774506958212	15.6109710793186	1	13.7334346483075	11.8086130835179	1
ZNF22	87.2933485864888	122.719834639605	1	73.150100289376	126.935876272415	79.5911028816658	1	104.592590860297	1
ZNF259	1	1	1	49.5391809182587	1	1	1	39.6482577902694	1
ZNF276	1	1	1	23.1684620380673	1	1	1	1	1
ZNF277	33.3262780584651	1	1	1	1	1	27.516016438944	1	1
ZNF32	102.591179103356	96.1240572627215	1	82.0366628773611	283.779517697688	80.1236082840387	1	38.2922089532899	1
ZNF331	18.722229008822	30.9225042365227	1	1	1	27.3135282495871	1	1	1
ZNF385A	1	1	19.1097574214003	1	1	1	18.3396440753976	50.0461689366648	1
ZNF394	38.2515566038283	1	1	1	1	1	1	21.3300127364159	1
ZNF428	149.086624178911	87.5088602359397	60.8630944032813	219.697067868627	210.077049932198	199.443729712843	1	128.10441804592	1
ZNF467	1	1	62.8823206075312	1	1	1	1	143.726662031746	1
ZNF511	43.5549022324783	1	48.123206503003	1	60.8282539625861	1	81.1422827325415	99.2646361756203	1
ZNF524	1	1	91.4571996627406	1	83.4816229580251	1	80.3023042630532	56.2089620918991	22.7471635080577
ZNF580	1	1	1	59.6320430922186	1	1	1	42.0872912515017	1
ZNF581	44.9325905598524	97.8084292024685	71.7376759399684	1	1	1	87.3194291932742	108.699363864588	1
ZNF593	1	1	1	1	1	1	66.7115737588577	40.8012184746121	1
ZNF622	112.674792023501	153.08972322335	1	382.855859147088	123.489554483452	121.198499072135	60.8917995957848	1	1
ZNF688	1	1	1	48.4809763877967	1	1	23.9821251136962	1	1
ZNF703	1	1	1	1	1	1	106.996871702582	1	1
ZNF830	1	1	1	80.4237704063363	1	1	1	1	1
ZNF92	1	39.6341581224372	1	1	1	1	1	1	1
ZRANB2	1	40.0922190490665	1	1	1	1	1	16.6967356285314	1
ZRSR2	1	1	1	1	103.299210629842	1	73.3458508345488	1	1
ZSCAN16.AS1	1	1	1	1	1	1	1	35.9154632085995	1
ZSWIM7	1	1	28.9739959747761	1	1	1	30.4734571448641	30.996975929544	1
ZYX	39.8113286785942	1	71.9293823764767	40.0580424387129	1	1	77.9909822439085	38.4848875389626	148.913074886286
